tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,27,0,0.0045335515548281516,0,0,0,1080,27,0,3,3.7636316748196674,0
1,45,0,0.008314238952536822,0,0,0,1080,45,0,3,3.8012748826756413,0
2,54,0,0.011456628477905071,0,0,0,1080,54,0,3,3.830734784475968,0
3,72,0,0.01612111292962356,0,0,0,1080,72,0,3,3.871651314754202,0
4,77,0,0.01908346972176758,0,0,0,1080,77,0,4,3.8994745553434025,0
5,84,0,0.022569558101472983,0,0,0,1080,84,0,4,3.932207779565982,0
6,88,0,0.025728314238952516,0,0,0,1080,88,0,5,3.9600310201551814,0
7,92,0,0.029754500818330587,0,0,0,1080,92,0,5,3.9944009055888965,0
8,97,0,0.0325204582651391,0,0,0,1080,97,0,6,4.018950823755838,0
9,104,0,0.037757774140752834,0,0,0,1080,104,0,7,4.066413998878587,0
10,109,0,0.041587561374795405,0,0,0,1080,109,0,7,4.100783884312302,0
11,112,3,0.04461538461538459,3,0,8338093.424423568,1096.3962425277539,112,3,8,4.128607124901499,1
12,115,4,0.04947626841243861,4,0,1.1282682303659014E7,1096.6811468288445,115,4,8,4.171160316390863,1
13,117,11,0.05374795417348608,11,0,3.2938711994205255E7,1130.3349839790271,117,11,8,4.2071668630357095,1
14,123,20,0.057921440261865784,20,0,6.503591236571618E7,1149.8191069858833,123,20,9,4.244810070891683,1
15,125,27,0.061702127659574495,27,0,8.574170997830541E7,1153.8471888440963,125,27,9,4.277543295114263,1
16,130,35,0.06538461538461543,35,0,1.075268640924989E8,1157.2318832931714,130,35,9,4.310276519336851,1
17,134,40,0.0694599018003274,35,0,1.1826597918987218E8,1141.1946162020724,134,35,9,4.346283065981697,0.875
18,135,44,0.07448445171849429,37,0,1.2922329551218219E8,1121.9286665960183,135,37,9,4.39047291868219,0.8409090909090909
19,136,47,0.0776432078559739,37,0,1.3691270618472746E8,1123.186122521561,136,37,9,4.41829615927139,0.7872340425531915
20,136,50,0.08112929623567934,37,0,1.4487980500661892E8,1102.0643665513687,136,37,9,4.44775606107172,0.74
21,140,55,0.0855482815057285,40,0,1.5844912512224582E8,1125.16683476761,140,40,9,4.48539926892769,0.7272727272727273
22,141,58,0.09055646481178416,41,0,1.6527621316526395E8,1126.8611113341833,141,41,9,4.527952460417048,0.7068965517241379
23,144,60,0.0942880523731589,42,0,1.6823961060312065E8,1152.0501834963109,144,42,9,4.560685684639635,0.7
24,144,67,0.09718494271685775,42,0,1.82146322004154E8,1128.507603845717,144,42,9,4.585235602806575,0.6268656716417911
25,144,71,0.09870703764320803,42,0,1.912438317027607E8,1131.1090014430793,144,42,9,4.598328892495612,0.5915492957746479
26,146,73,0.1014729950900166,42,0,1.951469853812223E8,1159.4845983102737,146,42,9,4.622878810662546,0.5753424657534246
27,147,74,0.10338788870703783,43,0,1.9703984262415707E8,1133.7869080172368,147,43,9,4.639245422773844,0.581081081081081
28,148,75,0.10520458265139128,43,0,1.9893354629816058E8,1134.2939047640143,148,43,9,4.655612034885135,0.5733333333333334
29,148,75,0.1071194762684126,43,0,1.9893354629816058E8,1134.81055038952,148,43,9,4.67197864699643,0.5733333333333334
30,149,79,0.11060556464811802,43,0,2.0794167244715258E8,1134.81055038952,149,43,9,4.701438548796756,0.5443037974683544
31,149,82,0.11193126022913283,43,0,2.1305017352364624E8,1136.9793486249143,149,43,9,4.712895177274657,0.524390243902439
32,149,85,0.11389525368248792,44,0,2.1872155487925118E8,1109.0997077549555,149,44,9,4.729261789385951,0.5176470588235295
33,150,89,0.11502454991816717,44,0,2.265513412769526E8,1170.0280717843104,150,44,9,4.739081756652731,0.4943820224719101
34,150,92,0.11581014729950927,44,0,2.3383350278397703E8,1142.5686839294638,150,44,9,4.745628401497248,0.4782608695652174
35,151,96,0.11654664484451743,44,0,2.4388147176180753E8,1144.6763474402455,151,44,9,4.752175046341767,0.4583333333333333
36,152,100,0.11762684124386276,44,1,2.5234036794509092E8,1147.717835100569,152,45,9,4.76199501360854,0.45
37,152,100,0.11921440261865827,44,1,2.5234036794509092E8,1080,152,45,9,4.776724964508706,0.45
38,152,100,0.12104746317512292,44,1,2.5234036794509092E8,1080,152,45,9,4.793091576620001,0.45
39,153,100,0.12198036006546671,44,1,2.5234036794509092E8,1080,153,45,9,4.801274882675645,0.45
40,153,100,0.12389525368248791,44,1,2.5234036794509092E8,1080,153,45,9,4.817641494786937,0.45
41,153,101,0.1258592471358432,45,1,2.5482382794509092E8,1080,153,46,9,4.83400810689823,0.45544554455445546
42,153,101,0.12733224222585945,45,1,2.5482382794509092E8,1115.7959754847973,153,46,9,4.847101396587261,0.45544554455445546
43,153,104,0.12890343698854362,45,1,2.6228441639944744E8,1151.591950969595,153,46,9,4.860194686276299,0.4423076923076923
44,153,106,0.12968903436988566,45,1,2.6759334024148285E8,1154.364827578914,153,46,9,4.866741331120815,0.4339622641509434
45,153,117,0.1316530278232409,45,1,2.9817784679321647E8,1156.3359062263453,153,46,9,4.883107943232112,0.39316239316239315
46,153,122,0.1326350245499185,46,1,3.0986309443142277E8,1258.726650907979,153,47,9,4.8912912492877565,0.38524590163934425
47,153,125,0.134009819967267,46,2,3.1790080040411663E8,1175.1271048370356,153,48,9,4.902747877765662,0.384
48,153,125,0.13479541734860906,46,2,3.1790080040411663E8,1130.0019903769062,153,48,9,4.909294522610178,0.384
