tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,18,0,0.002857142857142858,0,0,0,1845,18,0,2,3.6962553499016657,0
1,33,0,0.0058784893267651885,0,0,0,1845,33,0,3,3.725812000147969,0
2,45,0,0.009031198686371098,0,0,0,1845,45,0,4,3.7570106865190667,0
3,60,0,0.012183908045977009,0,0,0,1845,60,0,4,3.788209372890171,0
4,72,0,0.015041050903119857,0,0,0,1845,72,0,4,3.8161239870116805,0
5,82,0,0.018111658456486032,0,0,0,1845,82,0,5,3.8473226733827817,0
6,90,0,0.020541871921182252,0,0,0,1845,90,0,6,3.871953215254701,0
7,99,0,0.023743842364531996,0,0,0,1845,99,0,6,3.901509865501007,0
8,106,0,0.026666666666666648,0,0,0,1845,106,0,6,3.929424479622518,0
9,113,0,0.0298357963875205,0,0,0,1845,113,0,6,3.958981129868825,0
10,117,0,0.03224958949096878,0,0,0,1845,117,0,6,3.9803275994911567,0
11,123,0,0.035123152709359576,0,0,0,1845,123,0,6,4.006600177487873,0
12,127,5,0.03801313628899834,5,0,1.875487458122787E7,1845,127,5,6,4.034514791609382,1
13,131,5,0.04098522167487683,5,0,1.875487458122787E7,1845,131,5,7,4.0624294057308905,1
14,132,5,0.04413793103448274,5,0,1.875487458122787E7,1845,132,5,7,4.090344019852406,1
15,135,5,0.04783251231527091,5,0,1.875487458122787E7,1845,135,5,7,4.124826778473097,1
16,136,5,0.05029556650246304,5,0,1.875487458122787E7,1874.2759457910977,136,5,7,4.14781528422022,1
17,139,8,0.05467980295566502,8,0,3.2949000603197075E7,1874.2759457910977,139,8,7,4.187224151215295,1
18,143,21,0.057931034482758624,21,0,9.390239012789755E7,1934.4241648132236,143,21,7,4.2167808014616,1
19,146,24,0.06290640394088678,24,0,1.0422787647726525E8,1909.448186686869,146,24,7,4.26111577683106,1
20,148,24,0.0681280788177341,24,0,1.0422787647726525E8,1877.8181525962673,148,24,7,4.307092788325311,1
21,148,25,0.07049261083743852,25,0,1.0776832655853371E8,1877.8181525962673,148,25,7,4.328439257947644,1
22,153,29,0.07379310344827603,28,0,1.2568347326546669E8,1944.1155941083384,153,28,8,4.357995908193949,0.9655172413793104
23,155,33,0.07645320197044352,32,0,1.4134134159773213E8,1946.851382812461,155,32,8,4.380984413941076,0.9696969696969697
24,155,34,0.07866995073891639,33,0,1.4479939150074336E8,1949.4670277532848,155,33,8,4.400688847438613,0.9705882352941176
25,157,36,0.08201970443349765,34,0,1.5294996776856264E8,1985.2822476724618,157,34,8,4.430245497684918,0.9444444444444444
26,157,44,0.08423645320197064,41,0,1.8662120555522543E8,2022.8888510397364,157,41,8,4.449949931182454,0.9318181818181818
27,158,47,0.08650246305418727,42,0,1.944590764888004E8,2033.811608813664,158,42,8,4.469654364679993,0.8936170212765957
28,160,51,0.08881773399014792,46,0,2.0817618597531402E8,2075.4625450444178,160,46,8,4.491000834302322,0.9019607843137255
29,161,56,0.090985221674877,48,0,2.2553818122169927E8,2042.9632207550155,161,48,8,4.51070526779986,0.8571428571428571
30,162,63,0.09290640394088687,49,0,2.4536049283867663E8,2092.514983465353,162,49,8,4.527125629047807,0.7777777777777778
31,162,69,0.09458128078817757,50,0,2.601380322486944E8,1974.4728828292764,162,50,8,4.541903954170958,0.7246376811594203
32,162,69,0.0961083743842366,50,0,2.601380322486944E8,1889.7003697095436,162,50,8,4.55504024316932,0.7246376811594203
33,162,70,0.09783251231527113,51,0,2.628985301700207E8,1889.7003697095436,162,51,8,4.569818568292473,0.7285714285714285
34,162,70,0.0989655172413794,51,0,2.628985301700207E8,1890.1102159146374,162,51,8,4.579670785041238,0.7285714285714285
35,162,70,0.10068965517241393,51,0,2.628985301700207E8,1890.1102159146374,162,51,8,4.594449110164393,0.7285714285714285
36,162,72,0.10216748768472933,51,0,2.6890811531851256E8,1935.2204318292743,162,51,8,4.607585399162749,0.7083333333333334
37,163,77,0.10369458128078846,51,0,2.8557714030709594E8,1982.8586284326484,163,51,8,4.620721688161111,0.6623376623376623
38,164,85,0.10497536945812824,51,0,3.117323055291169E8,2037.8160280052648,164,51,8,4.632215941034669,0.6
39,164,88,0.10605911330049285,51,0,3.195067592684625E8,1949.0852779305187,164,51,8,4.642068157783441,0.5795454545454546
40,164,88,0.10714285714285736,51,0,3.195067592684625E8,1898.3806080988759,164,51,8,4.65192037453221,0.5795454545454546
41,164,88,0.10886699507389183,51,0,3.195067592684625E8,1898.3806080988759,164,51,8,4.666698699655361,0.5795454545454546
42,165,90,0.11034482758620713,51,1,3.242407560983501E8,1951.7612161977522,165,52,8,4.679834988653719,0.5777777777777777
43,165,90,0.11147783251231548,51,1,3.242407560983501E8,1954.1292593794822,165,52,8,4.689687205402486,0.5777777777777777
44,165,90,0.11206896551724166,51,1,3.242407560983501E8,1954.1292593794822,165,52,8,4.694613313776874,0.5777777777777777
45,165,92,0.11339901477832538,51,1,3.301295246214902E8,1954.1292593794822,165,52,8,4.706107566650434,0.5652173913043478
46,165,92,0.1141871921182268,51,1,3.301295246214902E8,1956.6047354200582,165,52,8,4.712675711149612,0.5652173913043478
47,165,93,0.1165024630541874,51,1,3.3019102287986237E8,1956.6047354200582,165,52,8,4.732380144647149,0.5591397849462365
48,165,94,0.11689655172413811,51,1,3.3358859057686913E8,1956.6311468202944,165,52,8,4.735664216896737,0.5531914893617021
49,165,95,0.11724137931034515,51,1,3.371682657296548E8,1957.912092591213,165,52,8,4.738948289146328,0.5473684210526316
50,165,99,0.1184236453201974,51,1,3.4849634612207913E8,2016.3341652209112,165,52,8,4.748800505895099,0.5252525252525253
51,166,101,0.11896551724137958,51,1,3.549359188622594E8,2024.6769285153941,166,52,8,4.753726614269486,0.5148514851485149
52,166,101,0.11935960591133037,51,1,3.549359188622594E8,1967.6666579993066,166,52,8,4.757010686519072,0.5148514851485149
53,166,101,0.1197536945812811,51,1,3.549359188622594E8,1967.6666579993066,166,52,8,4.76029475876866,0.5148514851485149
54,166,101,0.12009852216748787,51,1,3.549359188622594E8,1967.6666579993066,166,52,8,4.7635788310182505,0.5148514851485149
55,166,102,0.12083743842364558,51,1,3.5901839364860046E8,2028.9999869989597,166,52,8,4.770146975517429,0.5098039215686274
56,166,105,0.12177339901477864,51,1,3.710932106189568E8,2031.3227089518562,166,52,8,4.778357156141404,0.49523809523809526
57,166,107,0.12197044334975386,51,1,3.760866237612426E8,2038.6565743036008,166,52,8,4.779999192266198,0.48598130841121495
58,166,108,0.12275862068965553,52,1,3.796996150316256E8,1976.1344247129377,166,53,8,4.786567336765377,0.49074074074074076
59,167,110,0.12418719211822687,52,1,3.8848984515142244E8,2044.358420791167,167,53,8,4.799703625763735,0.4818181818181818
60,167,111,0.12625615763546838,52,1,3.916765594898826E8,2049.893271612217,167,53,8,4.81776602313648,0.4774774774774775
61,167,112,0.12660098522167515,52,1,3.954840921987986E8,1982.8963103426122,167,53,8,4.8210500953860675,0.4732142857142857
62,167,112,0.12724137931034518,52,1,3.954840921987986E8,1984.856235016101,167,53,8,4.82761823988525,0.4732142857142857
63,167,112,0.12798029556650273,52,1,3.954840921987986E8,1984.856235016101,167,53,8,4.834186384384428,0.4732142857142857
64,167,112,0.12827586206896577,52,1,3.954840921987986E8,1984.8562350161008,167,53,8,4.8374704566340165,0.4732142857142857
65,167,113,0.12901477832512342,52,1,3.9929538833057356E8,1984.856235016101,167,53,8,4.844038601133196,0.4690265486725664
66,167,113,0.1295566502463058,52,1,3.9929538833057356E8,1986.8726759005638,167,53,8,4.848964709507577,0.4690265486725664
67,167,113,0.1299507389162565,52,1,3.9929538833057356E8,1986.8726759005633,167,53,8,4.852248781757167,0.4690265486725664
68,167,113,0.1305418719211826,52,1,3.9929538833057356E8,1986.8726759005633,167,53,8,4.857174890131552,0.4690265486725664
69,167,113,0.13073891625615808,52,1,3.9929538833057356E8,1986.8726759005633,167,53,8,4.858816926256346,0.4690265486725664
70,168,113,0.13133004926108405,52,1,3.9929538833057356E8,1986.8726759005638,168,53,8,4.863743034630727,0.4690265486725664
71,168,114,0.13192118226601013,52,1,4.021865841143485E8,1986.8726759005638,168,53,8,4.868669143005116,0.4649122807017544
72,168,115,0.13226600985221704,52,1,4.0513108242364794E8,1916.8038989027398,168,53,8,4.871953215254704,0.4608695652173913
73,168,115,0.13280788177339933,52,1,4.0513108242364794E8,1917.6521439760938,168,53,8,4.876879323629084,0.4608695652173913
74,168,115,0.1333004926108378,52,1,4.0513108242364794E8,1917.6521439760938,168,53,8,4.881805432003471,0.4608695652173913
75,168,115,0.1334482758620693,52,1,4.0513108242364794E8,1917.6521439760938,168,53,8,4.883447468128265,0.4608695652173913
76,168,117,0.1339901477832514,52,2,4.112286346282229E8,1917.6521439760938,168,54,8,4.888373576502651,0.46153846153846156
77,168,117,0.1351231527093599,52,2,4.112286346282229E8,1845,168,54,8,4.898225793251421,0.46153846153846156
78,168,117,0.13512315270935987,52,2,4.112286346282229E8,1845,168,54,8,4.898225793251423,0.46153846153846156
79,168,117,0.13512315270935993,52,2,4.112286346282229E8,1845,168,54,8,4.898225793251419,0.46153846153846156
80,168,117,0.13620689655172447,52,2,4.112286346282229E8,1845,168,54,8,4.90807801000019,0.46153846153846156
81,168,117,0.13655172413793132,52,2,4.112286346282229E8,1845,168,54,8,4.911362082249779,0.46153846153846156
82,168,117,0.1367487684729068,52,2,4.112286346282229E8,1845,168,54,8,4.913004118374578,0.46153846153846156
83,168,117,0.1371428571428575,52,2,4.112286346282229E8,1845,168,54,8,4.916288190624164,0.46153846153846156
84,168,117,0.13793103448275895,52,2,4.112286346282229E8,1845,168,54,8,4.922856335123342,0.46153846153846156
85,168,117,0.1380788177339905,52,2,4.112286346282229E8,1919.770157402118,168,54,8,4.924498371248139,0.46153846153846156
86,168,119,0.13901477832512346,53,2,4.1771937753039944E8,1919.770157402118,168,55,8,4.9327085518721105,0.46218487394957986
87,168,120,0.13940886699507415,53,2,4.2100723289109296E8,1999.2279774672588,168,55,8,4.935992624121699,0.4583333333333333
88,168,121,0.13960591133004957,53,2,4.2448303165648293E8,2001.683772315445,168,55,8,4.937634660246494,0.45454545454545453
89,168,121,0.1403448275862072,53,2,4.2448303165648293E8,2004.2190405985164,168,55,8,4.9442028047456725,0.45454545454545453
90,168,121,0.14054187192118264,53,2,4.2448303165648293E8,2004.2190405985164,168,55,8,4.94584484087047,0.45454545454545453
91,168,121,0.1406896551724141,53,2,4.2448303165648293E8,2004.2190405985164,168,55,8,4.947486876995266,0.45454545454545453
92,168,121,0.14088669950738947,53,2,4.2448303165648293E8,2004.2190405985164,168,55,8,4.949128913120059,0.45454545454545453
93,168,123,0.14157635467980328,53,3,4.308228195744443E8,2083.828560897774,168,56,8,4.955697057619235,0.45528455284552843
94,168,124,0.14226600985221713,53,3,4.349974759642428E8,2174.087889749577,168,56,8,4.962265202118421,0.45161290322580644
95,168,124,0.14241379310344873,53,3,4.349974759642428E8,2179.684465175211,168,56,8,4.963907238243208,0.45161290322580644
96,168,124,0.14280788177339937,53,3,4.349974759642428E8,2179.684465175211,168,56,8,4.967191310492798,0.45161290322580644
97,168,125,0.14315270935960617,53,3,4.3898262031797844E8,2179.684465175211,168,56,8,4.970475382742388,0.448
98,168,126,0.1434975369458131,53,3,4.4120790847454035E8,2185.4746881895617,168,56,8,4.973759454991975,0.4444444444444444
99,168,127,0.14399014778325156,53,4,4.444967864150151E8,2188.4818901058893,168,57,8,4.978685563366365,0.44881889763779526
100,168,129,0.14453201970443386,53,6,4.471098694732933E8,2281.979111160729,168,59,8,4.98361167174075,0.4573643410852713
101,168,130,0.14487684729064076,53,7,4.4739872138013774E8,2201.074543392818,168,60,8,4.986895743990337,0.46153846153846156
