tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,27,0,0.0047048903878583485,0,0,0,1590,27,0,0,3.766449098629956,0
1,45,0,0.00829679595278246,0,0,0,1590,45,0,1,3.803548592727763,0
2,60,0,0.01138279932546374,0,0,0,1590,60,0,1,3.833902724262332,0
3,78,0,0.016239460370994933,0,0,0,1590,78,0,1,3.8811202622049996,0
4,91,0,0.020286677908937588,0,0,0,1590,91,0,1,3.9199060969436177,0
5,98,0,0.023676222596964572,0,0,0,1590,98,0,1,3.9519465691189963,0
6,106,0,0.027335581787521063,0,0,0,1590,106,0,2,3.985673381935185,0
7,113,0,0.031096121416526127,0,0,0,1590,113,0,3,4.019400194751378,0
8,122,0,0.03473861720067452,0,0,0,1590,122,0,4,4.05312700756756,0
9,124,0,0.03834738617200671,0,0,0,1590,124,0,5,4.08516747974294,0
10,127,0,0.041180438448566586,0,0,0,1590,127,0,5,4.110462589355085,0
11,132,0,0.04473861720067451,0,0,0,1590,132,0,5,4.144189402171276,0
12,135,0,0.048988195615514304,0,0,0,1590,135,0,5,4.181288896269079,0
13,137,2,0.05359190556492408,2,0,7888387.499999998,1590,137,2,5,4.221761071648508,1
14,140,5,0.058397976391231024,5,0,2.0509372075800143E7,1610.7182995357928,140,5,5,4.2639195876687435,1
15,140,9,0.06214165261382802,9,0,3.209265776704937E7,1611.026531118274,140,9,5,4.2959600598441225,1
16,141,14,0.06623946037099496,14,0,5.181697408786969E7,1611.354287043159,141,14,5,4.331373213301122,1
17,143,24,0.07156829679595283,23,0,9.793722789742078E7,1611.8917888877622,143,23,6,4.376904410602978,0.9583333333333334
18,144,29,0.07450252951096133,28,0,1.1043756908147009E8,1659.2508998714814,144,28,6,4.402199520215116,0.9655172413793104
19,145,33,0.07768971332209118,32,0,1.24975040276714E8,1637.0334805955729,145,32,6,4.429180970468071,0.9696969696969697
20,146,40,0.08229342327150099,37,0,1.4988394714342463E8,1638.1006219489072,146,37,6,4.467966805206688,0.925
21,146,43,0.08451939291736944,40,0,1.6025812264201075E8,1665.1341886332923,146,40,6,4.486516552255593,0.9302325581395349
22,146,46,0.08795952782462065,42,0,1.6803917390165076E8,1640.8982604536627,146,42,6,4.5151843431493495,0.9130434782608695
23,147,48,0.09251264755480615,43,0,1.7443753265165076E8,1590,147,43,6,4.55397017788797,0.8958333333333334
24,148,53,0.09590219224283313,43,0,1.9188464266025382E8,1616.17461362078,148,43,6,4.582637968781731,0.8113207547169812
25,148,55,0.09893760539629025,45,0,1.9744306250318775E8,1644.0165166914894,148,45,6,4.607933078393868,0.8181818181818182
26,148,58,0.10070826306914014,47,0,2.0613918629159227E8,1672.0703300736252,148,47,6,4.623110144161157,0.8103448275862069
27,149,60,0.10227655986509294,49,0,2.1185450997795E8,1645.703829351106,149,49,6,4.636600869287633,0.8166666666666667
28,149,61,0.10349072512647577,50,0,2.1471345949784473E8,1646.4453917257156,149,50,6,4.64671891313249,0.819672131147541
29,149,61,0.10510961214165282,50,0,2.1471345949784473E8,1646.823626615288,149,50,6,4.660209638258968,0.819672131147541
30,150,62,0.10682967959527848,51,0,2.177243677196808E8,1646.823626615288,150,51,6,4.675386704026249,0.8225806451612904
31,150,67,0.10880269814502548,56,0,2.328899285751111E8,1675.8104470933713,150,56,6,4.692250110434343,0.835820895522388
32,151,71,0.11052276559865112,57,0,2.418957729663224E8,1678.8059169999362,151,57,6,4.707427176201629,0.8028169014084507
33,152,74,0.11244519392917399,57,0,2.512278539557954E8,1620.1921599456998,152,57,6,4.724290582609724,0.7702702702702703
34,152,74,0.11426644182124812,57,0,2.512278539557954E8,1590,152,57,6,4.739467648377008,0.7702702702702703
35,152,81,0.11664418212478946,57,0,2.706967051890638E8,1651.643521149382,152,57,6,4.75970373606672,0.7037037037037037
36,152,84,0.1184148397976393,57,0,2.775709182095477E8,1654.9484203553432,152,57,6,4.774880801834005,0.6785714285714286
37,152,87,0.11973018549747075,57,0,2.8644884297221667E8,1656.0726860436407,152,57,6,4.786685186319673,0.6551724137931034
38,154,88,0.12104553119730208,57,0,2.8971592736709785E8,1623.748961516446,154,57,6,4.798489570805339,0.6477272727272727
