tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,23,0,0.003743760399334443,0,0,0,1080,23,0,0,3.7047884223965974,0
1,37,0,0.006988352745424295,0,0,0,1080,37,0,1,3.7380662926129067,0
2,53,0,0.010931780366056569,0,0,0,1080,53,0,1,3.7763358433616587,0
3,70,0,0.01480865224625623,0,0,0,1080,70,0,4,3.814605394110412,0
4,81,0,0.01816971713810315,0,0,0,1080,81,0,7,3.8478832643267147,0
5,89,0,0.02231281198003326,0,0,0,1080,89,0,7,3.884488921564649,0
6,95,0,0.024975041597337745,0,0,0,1080,95,0,8,3.9094473242268846,0
7,99,0,0.029184692179700468,0,0,0,1080,99,0,9,3.9460529814648178,0
8,106,0,0.032396006655574024,0,0,0,1080,106,0,11,3.9760030646594964,0
9,108,0,0.03783693843594008,0,0,0,1080,108,0,11,4.022592082962325,0
10,110,0,0.041430948419301145,0,0,0,1080,110,0,11,4.054206059667815,0
11,113,0,0.044991680532445906,0,0,0,1080,113,0,11,4.085820036373305,0
12,113,3,0.04828618968386023,3,0,8279253.620689655,1093.2413793103449,113,3,11,4.114106226057165,1
13,115,6,0.05222961730449249,6,0,1.6516316382927414E7,1106.8531468531467,115,6,11,4.147384096273469,1
14,116,11,0.056222961730449224,11,0,2.8949377553140186E7,1134.468085106383,116,11,11,4.180661966489779,1
15,118,20,0.06148086522462564,20,0,5.3683310562327035E7,1163.6803874092006,118,20,12,4.227250984792609,1
16,120,29,0.06477537437603996,29,0,7.698175651582189E7,1152.5739120709686,120,29,12,4.255537174476467,1
17,122,37,0.06963394342762066,37,0,9.641078954090555E7,1140.6931071585159,122,37,12,4.297134512246851,1
18,124,48,0.07327787021630622,47,0,1.2600895348046808E8,1159.046182468095,124,47,12,4.328748488952343,0.9791666666666666
19,124,60,0.07677204658901844,58,0,1.5278706894769114E8,1180.9510987309538,124,58,12,4.358698572147017,0.9666666666666667
20,125,67,0.08131447587354423,61,0,1.6531436854748988E8,1151.9286185482067,125,61,12,4.396968122895769,0.9104477611940298
21,127,67,0.08450915141430965,61,0,1.6531436854748988E8,1080,127,61,12,4.42525431257963,0.9104477611940298
22,129,71,0.08790349417637282,61,0,1.7186490338476783E8,1098.5876481499306,129,61,12,4.455204395774303,0.8591549295774648
23,131,74,0.09184692179700513,62,0,1.7676443789377344E8,1118.1604533557197,131,62,12,4.49014615950143,0.8378378378378378
24,132,77,0.09653910149750422,62,0,1.815058170110817E8,1118.934281391649,132,62,12,4.530079603760993,0.8051948051948052
