tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,21,0,0.00328358208955224,0,0,0,1590,21,0,0,3.698678542878543,0
1,33,0,0.006368159203980098,0,0,0,1590,33,0,0,3.7285292891472026,0
2,49,0,0.00955223880597015,0,0,0,1590,49,0,0,3.7616967850012633,0
3,65,0,0.013250414593698173,0,0,0,1590,65,0,1,3.798181030440735,0
4,79,0,0.01694859038142619,0,0,0,1590,79,0,2,3.834665275880203,0
5,86,0,0.019038142620232158,0,0,0,1590,86,0,3,3.8545657733926437,0
6,96,0,0.022769485903814238,0,0,0,1590,96,0,3,3.8877332692467044,0
7,97,0,0.02505804311774459,0,0,0,1590,97,0,3,3.9076337667591416,0
8,104,0,0.028291873963515735,0,0,0,1590,104,0,3,3.935826138235097,0
9,107,0,0.032271973466003315,0,0,0,1590,107,0,3,3.9706520088818626,0
10,110,0,0.03510779436152568,0,0,0,1590,110,0,3,3.995527630772412,0
11,114,5,0.03978441127694856,5,0,2.1825187658379376E7,1590,114,5,3,4.036987000589991,1
12,116,5,0.04351575456053066,5,0,2.1825187658379376E7,1590,116,5,3,4.070154496444054,1
13,119,7,0.045505804311774437,7,0,2.949931577739621E7,1608.8318907792102,119,7,3,4.088396619163787,1
14,119,9,0.04809286898839136,9,0,3.693498063105717E7,1609.000673138301,119,9,3,4.11161386626163,1
15,121,16,0.05283582089552236,16,0,6.696116782052091E7,1590,121,16,4,4.15307323607921,1
16,124,17,0.05651741293532339,17,0,7.224916580165042E7,1609.7406335249655,124,17,4,4.184582357140571,1
17,125,19,0.06024875621890549,19,0,8.330871831977524E7,1609.8329720705685,125,19,4,4.216091478201928,1
18,127,23,0.06363184079601994,23,0,1.0330751994999501E8,1610.0202651648417,127,23,4,4.245942224470585,1
19,130,27,0.06641791044776121,27,0,1.2067774497649878E8,1610.3671280307576,130,27,4,4.270817846361136,1
20,131,30,0.07049751243781104,30,0,1.3071893603690088E8,1610.7661341755281,131,30,4,4.305643717007902,1
