tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,21,0,0.003225283630470017,0,0,0,2100,21,0,3,3.734070298107322,0
1,35,0,0.006158833063209074,0,0,0,2100,35,0,5,3.7632437178804183,0
2,59,0,0.010113452188006479,0,0,0,2100,59,0,7,3.8053831019971107,0
3,77,0,0.014846029173419761,0,0,0,2100,77,0,8,3.8507639771997053,0
4,87,0,0.018217179902755256,0,0,0,2100,87,0,9,3.883178888058698,0
5,93,0,0.020891410048622352,0,0,0,2100,93,0,10,3.9074900712029472,0
6,97,0,0.022884927066450553,0,0,0,2100,97,0,10,3.9253182721753963,0
7,103,0,0.02526742301458669,0,0,0,2100,103,0,10,3.946387964233741,0
8,110,0,0.029059967585089122,0,0,0,2100,110,0,10,3.980423620635685,0
9,113,0,0.031977309562398686,0,0,0,2100,113,0,10,4.0063555493228815,0
10,118,2,0.035818476499189594,2,0,10017000,2100,118,2,10,4.040391205724825,1
11,121,3,0.03821717990275525,3,0,1.5415810344827585E7,2129.708222811671,121,3,11,4.063081643326124,1
12,124,6,0.04113452188006482,6,0,2.6777827299647402E7,2129.866666666667,124,6,11,4.089013572013319,1
13,127,10,0.04356564019448944,10,0,4.576668666254495E7,2130.1956277966174,127,10,11,4.111704009614617,1
14,129,10,0.046045380875202574,10,0,4.576668666254495E7,2100,129,10,11,4.1343944472159135,1
15,132,10,0.04905996758508913,10,0,4.576668666254495E7,2100,132,10,11,4.161947121446059,1
16,135,10,0.0518800648298217,10,0,4.576668666254495E7,2100,135,10,11,4.1862583045903055,1
17,137,10,0.05387358184764991,10,0,4.576668666254495E7,2100,137,10,11,4.2040865055627545,1
18,138,10,0.05664505672609403,10,0,4.576668666254495E7,2100,138,10,11,4.228397688707,1
19,140,12,0.05846029173419773,12,0,5.830368666254495E7,2100,140,12,12,4.244605144136497,1
20,141,22,0.06128038897893039,21,0,1.1687238882701677E8,2162.16894137572,141,21,12,4.268916327280745,0.9545454545454546
21,143,34,0.06560777957860622,32,0,1.7556813289784852E8,2231.4820585563184,143,32,12,4.306193474768591,0.9411764705882353
22,143,38,0.06833063209076187,35,0,1.927013212397421E8,2135.071049099461,143,35,12,4.328883912369884,0.9210526315789473
23,143,40,0.07042139384116705,36,0,2.024504843052327E8,2135.8665933816574,143,36,12,4.346712113342332,0.9
24,144,43,0.07270664505672615,37,0,2.1732617138146898E8,2172.6639757894345,144,37,12,4.366161059857731,0.8604651162790697
25,145,47,0.07630470016207469,39,0,2.3828238248465E8,2174.106349536368,145,39,12,4.396955225173774,0.8297872340425532
26,146,52,0.07902755267423024,42,0,2.6339247823655617E8,2214.181515482018,146,42,12,4.419645662775073,0.8076923076923077
27,147,53,0.08150729335494333,43,0,2.644706775287137E8,2139.2306624479056,147,43,12,4.440715354833418,0.8113207547169812
28,149,54,0.08437601296596449,44,0,2.681971275287137E8,2100,149,44,12,4.465026537977664,0.8148148148148148
29,150,58,0.08583468395461924,45,0,2.845798410119164E8,2179.131881245373,150,45,12,4.477992502321262,0.7758620689655172
30,151,59,0.08826580226904399,45,0,2.8845079440127426E8,2181.4332991591145,151,45,12,4.4990621943796105,0.7627118644067796
31,152,61,0.09017828200972461,45,0,2.961069599521299E8,2223.0445850335786,152,45,13,4.516890395352059,0.7377049180327869
32,154,67,0.09202593192868733,47,0,3.198375140019335E8,2266.4983418763136,154,47,13,4.533097850781557,0.7014925373134329
33,154,70,0.09314424635332266,49,0,3.3381618243263036E8,2229.9861897897113,154,49,13,4.5428223240392525,0.7
34,154,71,0.0948460291734199,49,0,3.342795065057979E8,2233.075105123802,154,49,13,4.557409033925802,0.6901408450704225
35,155,72,0.09591572123176677,49,0,3.3797978960280895E8,2188.7902699287156,155,49,13,4.5671335071835015,0.6805555555555556
36,156,73,0.09781199351701803,49,0,3.4201069297954243E8,2144.667931222912,156,49,13,4.5833409626130015,0.6712328767123288
37,157,76,0.09927066450567285,49,0,3.550491804926064E8,2190.0541720104134,157,49,13,4.596306926956595,0.6447368421052632
38,157,76,0.0998541329011347,49,0,3.550491804926064E8,2192.2801210901803,157,49,13,4.601169163585444,0.6447368421052632
39,157,79,0.10165316045380894,49,0,3.637935125801767E8,2192.2801210901803,157,49,13,4.617376619014945,0.620253164556962
40,158,79,0.1037439222042141,49,0,3.637935125801767E8,2193.8731752325216,158,49,13,4.635204819987387,0.620253164556962
41,158,80,0.10427876823338755,49,0,3.679168972130262E8,2193.8731752325216,158,49,13,4.640067056616237,0.6125
42,158,84,0.10583468395461933,49,0,3.8519201724830943E8,2194.666626736117,158,49,13,4.65303302095984,0.5833333333333334
43,158,85,0.10661264181523517,49,0,3.892125270055755E8,2148.952600395112,158,49,13,4.659516003131635,0.5764705882352941
44,158,85,0.10777957860615901,49,0,3.892125270055755E8,2100,158,49,13,4.669240476389334,0.5764705882352941
45,158,86,0.10875202593192898,49,0,3.937107270055755E8,2100,158,49,13,4.677344204104084,0.5697674418604651
46,158,87,0.10914100486223682,49,0,3.983154390165379E8,2149.7254953139372,158,49,13,4.680585695189986,0.5632183908045977
47,158,87,0.10991896272285277,49,0,3.983154390165379E8,2150.1709912767274,158,49,13,4.687068677361782,0.5632183908045977
48,158,87,0.11123176661264204,49,0,3.983154390165379E8,2150.1709912767274,158,49,13,4.698413896162431,0.5632183908045977
49,158,89,0.11142625607779602,49,0,4.0752677154316735E8,2150.1709912767274,158,49,13,4.700034641705381,0.550561797752809
