tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,23,0,0.0035980551053484606,0,0,0,1590,23,0,0,3.728250928751508,0
1,45,0,0.0071474878444084235,0,0,0,1590,45,0,0,3.7639073306964015,0
2,65,0,0.011426256077795783,0,0,0,1590,65,0,0,3.8076674603560456,0
3,78,0,0.014975688816855742,0,0,0,1590,78,0,0,3.8433238623009403,0
4,89,0,0.018233387358184746,0,0,0,1590,89,0,0,3.874118027616987,0
5,99,0,0.023192868719610998,0,0,0,1590,99,0,0,3.9194989028195804,0
6,103,0,0.026547811993516992,0,0,0,1590,103,0,0,3.950293068135626,0
7,110,0,0.030243111831442446,0,0,0,1590,110,0,0,3.9843287245375705,0
8,116,0,0.03413290113452186,0,0,0,1590,116,0,0,4.018364380939516,0
9,121,0,0.0391410048622366,0,0,0,1590,121,0,0,4.062124510599157,0
10,124,0,0.043468395461912446,0,0,0,1590,124,0,0,4.099401658087003,0
11,126,10,0.047795786061588325,10,0,2.9259999999999996E7,1625.5555555555557,126,10,0,4.136678805574847,1
12,127,18,0.051734197730956215,18,0,5.0186495639015354E7,1667.6201372997712,127,18,0,4.170714461976794,1
13,127,22,0.05489465153970825,22,0,5.861796875144261E7,1631.4968055769436,127,22,0,4.19826713620694,1
14,127,22,0.05902755267423016,22,0,5.861796875144261E7,1590,127,22,0,4.233923538151832,1
15,128,22,0.06374392220421402,22,0,5.861796875144261E7,1590,128,22,0,4.27444217672558,1
16,130,22,0.06860615883306326,22,0,5.861796875144261E7,1590,130,22,0,4.3165815608422715,1
17,130,27,0.07283630470016211,26,1,7.0502433223234E7,1632.7617340602972,130,27,0,4.35223796278717,1
18,131,39,0.07623987034035665,38,1,1.0634549268487237E8,1860.1954341984601,131,39,0,4.381411382560263,1
19,133,50,0.08081037277147499,42,4,1.3942130683013362E8,1951.2724210289482,133,46,0,4.420309275591055,0.92
20,133,59,0.08401944894651553,45,5,1.6183509683323032E8,1947.0486669698014,133,50,0,4.447861949821203,0.847457627118644
21,133,69,0.08766612641815247,49,5,1.8879972832351467E8,1994.5758345890051,133,54,0,4.47865611513725,0.782608695652174
22,134,75,0.09019448946515413,49,5,2.0493970149525324E8,1985.0319584269812,134,54,0,4.499725807195594,0.72
23,134,80,0.09369529983792559,49,5,2.1521004046219158E8,1851.533729124661,134,54,0,4.52889922696869,0.675
24,134,83,0.09680713128038915,49,5,2.2209625856971756E8,1875.5894932104939,134,54,0,4.554831155655887,0.6506024096385542
25,134,84,0.0989465153970829,49,5,2.2285325965159407E8,1791.5541110132776,134,54,0,4.572659356628332,0.6428571428571429
26,134,84,0.10108589951377643,49,5,2.2285325965159407E8,1792.853013731559,134,54,0,4.590487557600784,0.6428571428571429
27,134,86,0.10244732576985431,49,5,2.2601706030771485E8,1894.2795205973387,134,54,0,4.601832776401432,0.627906976744186
28,134,87,0.10478119935170198,49,5,2.283674540847094E8,1799.77508647584,134,54,0,4.6212817229168275,0.6206896551724138
29,134,89,0.10672609400324173,49,5,2.3323752407074794E8,1912.6440789547569,134,54,0,4.637489178346324,0.6067415730337079
30,134,90,0.10842787682333886,49,5,2.3605374911099946E8,2156.4776570483054,134,54,0,4.652075888232874,0.6
31,135,97,0.11037277147487864,49,5,2.5694725874606138E8,2288.4358441461973,135,54,0,4.668283343662369,0.5567010309278351
32,135,101,0.11265802269043781,49,5,2.6732866537101376E8,2591.5497022798577,135,54,0,4.687732290177767,0.5346534653465347
33,135,105,0.11363047001620766,49,5,2.698630024393816E8,2706.989708720908,135,54,0,4.695836017892518,0.5142857142857142
34,135,109,0.114748784440843,49,5,2.7082758736282843E8,2740.3502339044444,135,54,0,4.705560491150215,0.4954128440366973
35,135,110,0.11528363047001636,49,5,2.742558480630755E8,2918.4448632057656,135,54,0,4.7104227277790605,0.4909090909090909
36,135,110,0.11625607779578626,49,5,2.742558480630755E8,2972.592808806111,135,54,0,4.718526455493815,0.4909090909090909
37,135,111,0.11664505672609421,50,5,2.773575628720141E8,2972.592808806111,135,55,0,4.721767946579712,0.4954954954954955
38,135,112,0.11761750405186405,50,5,2.81117374876084E8,3031.34250769053,135,55,0,4.729871674294461,0.49107142857142855
39,135,114,0.11800648298217203,51,5,2.883894108468418E8,3095.3066116553427,135,56,0,4.733113165380364,0.49122807017543857
40,135,115,0.11839546191247999,51,5,2.926231627630975E8,3241.925372581534,135,56,0,4.7363546564662595,0.48695652173913045
41,135,116,0.11975688816855774,52,5,2.960941510440668E8,3326.4937104227974,135,57,0,4.747699875266904,0.49137931034482757
42,135,117,0.12087520259319308,52,5,2.9847757111353827E8,3420.1879890761616,135,57,0,4.757424348524607,0.48717948717948717
43,135,117,0.1219935170178284,52,5,2.9847757111353827E8,3474.4444444444443,135,57,0,4.767148821782303,0.48717948717948717
44,135,117,0.12296596434359834,52,5,2.9847757111353827E8,3709.9999999999995,135,57,0,4.775252549497051,0.48717948717948717
45,135,121,0.12413290113452212,53,5,3.171462138218716E8,3945.5555555555557,135,58,0,4.784977022754752,0.4793388429752066
46,135,122,0.12549432739059987,53,5,3.222684981968716E8,4618.571428571428,135,58,0,4.796322241555404,0.47540983606557374
47,135,124,0.12627228525121578,53,5,3.3647155540841E8,5177.6923076923085,135,58,0,4.802805223727202,0.46774193548387094
48,135,125,0.12777957860615913,53,5,3.4499643978341E8,6215.454545454546,135,58,0,4.8157711880708,0.464
49,135,125,0.12797406807131315,53,5,3.4499643978341E8,6678,135,58,0,4.8173919336137505,0.464
50,135,126,0.12967585089141034,53,5,3.5459397790841E8,6678,135,58,0,4.831978643500289,0.4603174603174603
51,135,126,0.1302593192868721,53,5,3.5459397790841E8,7714.444444444445,135,58,0,4.836840880129145,0.4603174603174603
52,135,126,0.1312317666126421,53,5,3.5459397790841E8,8185.555555555556,135,58,0,4.844944607843892,0.4603174603174603
