tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,22,0,0.0035413153456998313,0,0,0,1080,22,0,0,3.7542959446805546,0
1,37,0,0.006627318718381112,0,0,0,1080,37,0,0,3.7829637355743175,0
2,52,0,0.010067453625632375,0,0,0,1080,52,0,0,3.815004207749696,0
3,62,0,0.012849915682967956,0,0,0,1080,62,0,0,3.841985658002645,0
4,78,0,0.016408094435075873,0,0,0,1080,78,0,1,3.8773988114596465,0
5,85,0,0.01974704890387857,0,0,0,1080,85,0,1,3.909439283635025,0
6,93,0,0.023355817875210773,0,0,0,1080,93,0,2,3.9431660964512116,0
7,98,0,0.026897133220910602,0,0,0,1080,98,0,2,3.9735202279857855,0
8,105,0,0.03028667790893759,0,0,0,1080,105,0,2,4.003874359520352,0
9,110,0,0.033473861720067444,0,0,0,1080,110,0,2,4.032542150414114,0
10,112,1,0.03868465430016862,1,0,1931850,1080,112,1,2,4.076387007075163,1
11,113,3,0.04227655986509273,3,0,5853563.513513515,1096.2162162162163,113,3,2,4.106741138609731,1
12,116,4,0.04591905564924111,4,0,7787837.563914662,1096.400911161731,116,4,2,4.14046795142592,1
13,117,4,0.048954468802698124,4,0,7787837.563914662,1080,117,4,2,4.167449401678868,1
14,121,4,0.05239460370994939,4,0,7787837.563914662,1080,121,4,2,4.197803533213444,1
15,121,4,0.055851602023608754,4,0,7787837.563914662,1080,121,4,2,4.228157664748013,1
16,122,5,0.05782462057335584,5,0,1.0365968021082766E7,1096.4935490348134,122,5,2,4.245021071156105,1
17,124,9,0.06050590219224281,9,0,2.0926115761897855E7,1096.5885504480887,124,9,2,4.268629840127436,1
18,127,11,0.06455311973018553,11,0,2.4815559630542357E7,1096.9797581916418,127,11,2,4.304042993584438,1
19,128,14,0.06728499156829688,14,0,3.1296223817129977E7,1114.2341176166128,128,14,2,4.327651762555768,1
20,128,19,0.07087689713322097,19,0,4.282428422009771E7,1132.283403606408,128,19,2,4.359692234731148,1
21,128,22,0.07244519392917378,22,0,4.8365776118625805E7,1151.8862379046764,128,22,2,4.373182959857624,1
22,128,25,0.07568296795952793,24,0,5.4319312830568746E7,1134.6532105046151,128,24,2,4.400164410110577,0.96
23,128,32,0.07866779089376064,31,0,6.923515166962147E7,1135.605388850712,128,31,2,4.425459519722717,0.96875
24,128,36,0.08043844856661055,35,0,7.76436552569553E7,1118.7285452721742,128,35,2,4.440636585490003,0.9722222222222222
25,128,46,0.0838785834738618,44,0,9.958732276193562E7,1159.597860933752,128,44,2,4.46930437638376,0.9565217391304348
26,128,54,0.08630691399662739,46,1,1.1395332160425316E8,1186.5205779186044,128,47,2,4.489540464073471,0.8703703703703703
27,129,57,0.08908937605396297,47,1,1.1921234019313926E8,1170.1568479944847,129,48,2,4.513149233044808,0.8421052631578947
28,130,61,0.09055649241146735,48,1,1.264148305215114E8,1148.997420175826,130,49,2,4.526639958171284,0.8032786885245902
29,130,68,0.09192242833052289,50,1,1.3911111065444434E8,1175.032197484466,130,51,2,4.53844434265695,0.75
30,131,72,0.09430016863406424,51,1,1.4583206677466777E8,1180.515403530168,131,52,2,4.558680430346665,0.7222222222222222
31,133,78,0.0971332209106242,53,1,1.560491744698348E8,1157.7136463571046,133,54,2,4.5822891993179935,0.6923076923076923
