tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,20,0,0.0032059800664451838,0,0,0,1845,20,0,2,3.6516637830887073,0
1,29,0,0.005647840531561462,0,0,0,1845,29,0,2,3.676580726610302,0
2,45,0,0.009302325581395347,0,0,0,1845,45,0,4,3.711464447540533,0
3,57,0,0.011993355481727572,0,0,0,1845,57,0,4,3.7363813910621286,0
4,64,0,0.015946843853820593,0,0,0,1845,64,0,5,3.772926241560467,0
5,73,0,0.02073089700996676,0,0,0,1845,73,0,5,3.816115610331227,0
6,79,0,0.024368770764119585,0,0,0,1845,79,0,5,3.8493382016933584,0
7,84,0,0.02730897009966775,0,0,0,1845,84,0,5,3.8759162747830564,0
8,89,2,0.03129568106312291,2,0,5954309.470221605,1879.0720221606648,89,2,5,3.9107999957132904,1
9,92,6,0.03485049833887042,6,0,1.5771631739355484E7,1879.5505617977524,92,6,6,3.942361457507311,1
10,95,8,0.03820598006644516,7,0,2.2434972195107616E7,1880.3077123815538,95,7,7,3.972261789733224,0.875
11,96,10,0.04194352159468438,9,0,2.9100134639250584E7,1880.82185372641,96,9,7,4.003823251527246,0.9
12,98,12,0.044584717607973404,11,0,3.629630294065019E7,1881.3511899083935,98,11,7,4.0270790654807325,0.9166666666666666
13,101,15,0.047923588039867106,14,0,4.3661678236134544E7,1881.8964046285516,101,14,7,4.056979397706648,0.9333333333333333
14,104,18,0.051727574750830556,17,0,5.368823448127248E7,1920.1065221089998,104,17,8,4.09186311863688,0.9444444444444444
15,108,21,0.05491694352159467,20,0,6.480503182578457E7,1921.8666397859909,108,20,8,4.120102321294688,0.9523809523809523
16,110,24,0.05900332225913623,23,0,7.158319831501077E7,1923.7112337031156,110,23,9,4.1566471717930265,0.9583333333333334
17,111,29,0.0625913621262459,28,0,8.623504301770037E7,1925.3014289541798,111,28,9,4.1882086335870445,0.9655172413793104
18,112,37,0.06583056478405318,36,0,1.1162991266581419E8,1970.5760966865635,112,36,9,4.216447836244855,0.972972972972973
19,114,42,0.06941860465116292,41,0,1.2559915899410546E8,1934.0711571791037,114,41,9,4.248009298038878,0.9761904761904762
20,116,48,0.07166112956810641,45,0,1.4129456394303602E8,1938.15296120158,116,45,9,4.267942852856151,0.9375
21,118,57,0.07514950166112959,51,0,1.6637358546214575E8,2042.525485763948,118,51,9,4.297843185082061,0.8947368421052632
22,120,62,0.07803986710963465,55,0,1.774343785944053E8,2062.14014052092,120,55,9,4.324421258171767,0.8870967741935484
23,120,63,0.08232558139534894,55,0,1.785691278352647E8,1958.4138023878488,120,55,9,4.362627238238209,0.873015873015873
24,122,65,0.08566445182724262,56,1,1.833000373182877E8,1958.9687300302246,122,57,9,4.392527570464123,0.8769230769230769
25,123,67,0.0891528239202659,57,1,1.8745039746409735E8,1961.6713490302016,123,58,9,4.4224279026900355,0.8656716417910447
26,123,68,0.09159468438538221,58,1,1.900153629118139E8,1964.0797876748109,123,59,9,4.444022587075419,0.8676470588235294
27,126,71,0.09563122923588052,59,2,1.9810293959571013E8,1965.5384968837086,126,61,9,4.4789063080056515,0.8591549295774648
28,126,75,0.09797342192691044,62,2,2.101886463107564E8,2032.7058492666868,126,64,9,4.498839862822927,0.8533333333333334
29,126,78,0.09976744186046525,62,3,2.1797168175542423E8,2108.6879538512585,126,65,9,4.513790028935883,0.8333333333333334
30,128,81,0.10335548172757493,62,3,2.2243254903277418E8,2119.731138575369,128,65,9,4.545351490729902,0.8024691358024691
31,130,82,0.10485049833887061,62,4,2.2507218623618165E8,2128.203338600134,130,66,9,4.558640527274756,0.8048780487804879
