tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,20,0,0.0031553398058252434,0,0,0,1845,20,0,0,3.7139963397117457,0
1,35,0,0.006359223300970873,0,0,0,1845,35,0,0,3.7447406762813276,0
2,51,0,0.010113268608414237,0,0,0,1845,51,0,3,3.7819575047602907,0
3,66,0,0.013608414239482195,0,0,0,1845,66,0,3,3.8159380872845623,0
4,77,0,0.016860841423948204,0,0,0,1845,77,0,3,3.8466824238541433,0
5,85,0,0.020210355987054996,0,0,0,1845,85,0,4,3.8758086374463754,0
6,94,0,0.023317152103559845,0,0,0,1845,94,0,5,3.9033167280612617,0
7,99,0,0.02593851132686081,0,0,0,1845,99,0,5,3.925970449744111,0
8,103,0,0.02919093851132684,0,0,0,1845,103,0,5,3.9550966633363416,0
9,109,0,0.03326860841423946,0,0,0,1845,109,0,5,3.9906953688379634,0
10,113,1,0.03618122977346277,1,0,4400325,1845,113,1,5,4.016585336475502,1
11,117,5,0.03962783171521035,5,0,2.3643740909670837E7,1870.1084460321513,117,5,5,4.047329673045083,1
12,121,9,0.04318770226537214,9,0,3.981405099195984E7,1896.263349830685,121,9,6,4.07969213259201,1
13,123,10,0.046877022653721664,10,0,4.074842382641027E7,1871.0743452496092,123,10,6,4.112054592138936,1
14,123,16,0.050032362459546925,16,0,7.301985009690651E7,1897.2031905053645,123,16,6,4.139562682753819,1
15,125,23,0.0529935275080906,23,0,1.1136420941985571E8,1925.8792711229028,125,23,6,4.167070773368707,1
16,128,24,0.055469255663430445,24,0,1.1382680584894995E8,1901.0606490575922,128,24,6,4.189724495051553,1
17,133,28,0.060032362459546976,28,0,1.3246859048308022E8,1901.224187638288,133,28,6,4.230177569485216,1
18,134,31,0.06275080906148871,31,0,1.4625322654914275E8,1873.739907712308,134,31,6,4.254449414145406,1
19,134,33,0.06687702265372172,33,0,1.5511870721479258E8,1903.5050779495987,134,33,6,4.290048119647022,1
20,134,38,0.06906148867313923,37,0,1.7708941898586088E8,1904.0807514737978,134,37,6,4.309465595375181,0.9736842105263158
21,135,39,0.07110032362459552,38,0,1.8095317359699264E8,1905.909291469611,135,38,6,4.327264948125989,0.9743589743589743
22,136,43,0.07231391585760524,41,0,1.9745243308762714E8,1936.9329995893418,136,41,6,4.338591808967411,0.9534883720930233
23,136,47,0.07386731391585773,43,0,2.0715600652963677E8,1907.8346833617168,136,43,6,4.35153679278618,0.9148936170212766
24,137,47,0.07532362459546936,43,0,2.0715600652963677E8,1845,137,43,6,4.364481776604956,0.9148936170212766
25,137,47,0.0762944983818771,43,0,2.0715600652963677E8,1845,137,43,6,4.3725723914916825,0.9148936170212766
26,138,47,0.07838187702265381,43,0,2.0715600652963677E8,1845,138,43,6,4.390371744242492,0.9148936170212766
27,139,47,0.08008090614886743,43,0,2.0715600652963677E8,1845,139,43,6,4.40493485103861,0.9148936170212766
28,140,47,0.08077669902912629,43,0,2.0715600652963677E8,1845,140,43,7,4.411407342947994,0.9148936170212766
29,140,47,0.08244336569579297,43,0,2.0715600652963677E8,1845,140,43,7,4.4259704497441135,0.9148936170212766
30,141,47,0.08336569579288042,43,0,2.0715600652963677E8,1876.9323699257332,141,43,7,4.434061064630846,0.9148936170212766
31,141,47,0.08433656957928812,43,0,2.0715600652963677E8,1876.9323699257332,141,43,7,4.442151679517579,0.9148936170212766
32,141,49,0.08603559870550172,45,0,2.13620161611661E8,1876.9323699257332,141,45,7,4.45671478631369,0.9183673469387755
33,141,50,0.08797734627831727,46,0,2.1695152331012776E8,1877.3523237344507,141,46,7,4.472896016087156,0.92
34,142,53,0.08957928802589007,49,0,2.243259480173098E8,1910.1329405539786,142,49,7,4.487459122883268,0.9245283018867925
35,143,55,0.09084142394822017,49,0,2.3138545973782334E8,1878.0291887505982,143,49,7,4.498785983724696,0.8909090909090909
36,143,59,0.09200647249190952,49,0,2.4705996773459977E8,1911.9573807396914,143,49,7,4.5084947215887725,0.8305084745762712
37,144,61,0.09292880258899686,49,0,2.5468707974000734E8,1879.4091062422397,144,49,7,4.5165853364755035,0.8032786885245902
38,144,63,0.09409385113268617,49,0,2.626588477689103E8,1914.794458392589,144,49,7,4.526294074339581,0.7777777777777778
39,144,63,0.0948705501618124,49,0,2.626588477689103E8,1915.7988006581952,144,49,7,4.532766566248969,0.7777777777777778
40,145,65,0.09593851132686097,49,0,2.7083595599981964E8,1915.7988006581952,145,49,7,4.542475304113045,0.7538461538461538
41,145,65,0.09593851132686101,49,0,2.7083595599981964E8,1916.832469909807,145,49,7,4.542475304113044,0.7538461538461538
42,145,66,0.09734627831715223,49,0,2.7501225474363565E8,1916.832469909807,145,49,7,4.555420287931814,0.7424242424242424
43,145,70,0.09846278317152111,49,0,2.9207379284477425E8,1953.541059784523,145,49,7,4.565129025795893,0.7
44,145,72,0.0992394822006474,49,0,3.01072991165573E8,1919.521851607474,145,49,7,4.571601517705278,0.6805555555555556
45,145,74,0.10132686084142407,49,0,3.0551095489571756E8,1920.6679730421247,145,49,7,4.589400870456087,0.6621621621621622
46,145,75,0.1019093851132687,49,0,3.0885256651766914E8,1883.1285556221794,145,49,7,4.594255239388126,0.6533333333333333
47,145,77,0.10326860841423968,49,0,3.1668219440559304E8,1921.8526970849114,145,49,7,4.605582100229547,0.6363636363636364
48,146,79,0.10477346278317166,49,0,3.2471871321981746E8,1923.0722216378133,146,49,7,4.618527084048318,0.620253164556962
49,146,80,0.10569579288025904,49,0,3.2954782204979765E8,1924.3310739112203,146,49,7,4.626617698935051,0.6125
50,146,84,0.10783171521035614,49,0,3.395643865046876E8,1924.9758472700507,146,49,7,4.644417051685859,0.5833333333333334
51,147,84,0.10875404530744363,49,0,3.395643865046876E8,1845,147,49,7,4.652507666572589,0.5833333333333334
52,147,84,0.1091423948220067,49,0,3.395643865046876E8,1845,147,49,7,4.655743912527285,0.5833333333333334
53,147,84,0.10987055016181252,49,0,3.395643865046876E8,1845,147,49,7,4.662216404436668,0.5833333333333334
54,147,84,0.11084142394822022,49,0,3.395643865046876E8,1845,147,49,7,4.6703070193234,0.5833333333333334
55,147,84,0.11195792880258917,49,0,3.395643865046876E8,1845,147,49,7,4.68001575718748,0.5833333333333334
56,147,84,0.1127346278317154,49,0,3.395643865046876E8,1845,147,49,7,4.686488249096861,0.5833333333333334
57,147,84,0.11389967637540478,49,0,3.395643865046876E8,1845,147,49,7,4.696196986960942,0.5833333333333334
58,147,84,0.11506472491909406,49,0,3.395643865046876E8,1845,147,49,7,4.705905724825019,0.5833333333333334
59,147,84,0.11603559870550181,49,0,3.395643865046876E8,1845,147,49,7,4.713996339711752,0.5833333333333334
60,147,84,0.11642394822006498,49,0,3.395643865046876E8,1845,147,49,7,4.717232585666442,0.5833333333333334
61,147,84,0.11754045307443393,49,0,3.395643865046876E8,1885.7858681100931,147,49,7,4.726941323530524,0.5833333333333334
62,147,84,0.11792880258899706,49,0,3.395643865046876E8,1885.7858681100931,147,49,7,4.730177569485213,0.5833333333333334
63,147,84,0.11962783171521062,49,0,3.395643865046876E8,1885.7858681100931,147,49,7,4.744740676281331,0.5833333333333334
64,148,84,0.12016181229773484,49,0,3.395643865046876E8,1885.7858681100931,148,49,7,4.7495950452133675,0.5833333333333334
65,148,85,0.12113268608414263,50,0,3.437922481798228E8,1926.5717362201863,148,50,7,4.757685660100103,0.5882352941176471
66,148,85,0.12166666666666692,50,0,3.437922481798228E8,1927.253603009603,148,50,7,4.762540029032136,0.5882352941176471
67,148,87,0.12224919093851165,51,0,3.5119139012039244E8,1968.3804045144043,148,51,7,4.767394397964178,0.5862068965517241
68,149,87,0.12336569579288058,51,0,3.5119139012039244E8,2012.3042336650826,149,51,7,4.777103135828256,0.5862068965517241
69,149,89,0.12448220064724948,51,0,3.591801277503141E8,2095.9563504976236,149,51,7,4.7868118736923355,0.5730337078651685
70,149,89,0.12462783171521062,51,0,3.591801277503141E8,2100.2970287240105,149,51,7,4.788429996669678,0.5730337078651685
71,149,89,0.12501618122977368,51,0,3.591801277503141E8,2100.2970287240105,149,51,7,4.791666242624372,0.5730337078651685
72,149,89,0.12521035598705524,51,0,3.591801277503141E8,2100.2970287240105,149,51,7,4.793284365601719,0.5730337078651685
73,149,90,0.12618122977346308,51,0,3.634584327978249E8,2100.2970287240105,149,51,7,4.801374980488448,0.5666666666666667
74,149,92,0.12656957928802606,52,0,3.713618211457849E8,2102.5241681191815,149,52,7,4.80461122644314,0.5652173913043478
75,149,93,0.12754045307443396,52,0,3.7539658988410103E8,2107.097090559065,149,52,7,4.812701841329874,0.5591397849462365
76,149,95,0.12812297734627862,53,0,3.837166565184967E8,2153.2263546572717,149,53,7,4.817556210261911,0.5578947368421052
77,149,99,0.12909385113268632,53,0,4.025977764681178E8,2203.6787989753857,149,53,7,4.8256468251486435,0.5353535353535354
78,149,101,0.13006472491909407,53,0,4.113450169320348E8,2263.7785879702537,149,53,7,4.8337374400353745,0.5247524752475248
79,149,105,0.13064724919093876,53,0,4.3176442731577826E8,2271.8525126550426,149,53,7,4.838591808967417,0.5047619047619047
80,149,107,0.13103559870550194,53,0,4.410896984165261E8,2288.9717969435087,149,53,7,4.8418280549221056,0.4953271028037383
81,149,113,0.13239482200647273,53,0,4.7049455898293304E8,2348.39657114161,149,53,7,4.85315491576353,0.4690265486725664
82,149,116,0.133171521035599,53,1,4.841497991274927E8,2381.321238519817,149,54,7,4.859627407672916,0.46551724137931033
83,149,121,0.13375404530744364,53,2,5.011117130752643E8,2399.453254126807,149,55,7,4.864481776604955,0.45454545454545453
84,149,123,0.1344822006472495,53,2,5.109964859681382E8,2307.3699563197843,149,55,7,4.870954268514338,0.44715447154471544
85,149,125,0.13540453074433684,53,2,5.2123231153700536E8,2318.4944277567533,149,55,7,4.879044883401074,0.44
86,149,126,0.1361812297734631,53,2,5.254972177423907E8,2269.170633352126,149,55,7,4.885517375310456,0.4365079365079365
87,149,128,0.1369093851132689,53,2,5.3547982249308664E8,2274.459956868511,149,55,7,4.891989867219842,0.4296875
88,149,132,0.13710355987055048,54,2,5.563403497204602E8,2348.3651049615682,149,56,7,4.893607990197189,0.42424242424242425
89,150,135,0.13836569579288047,54,2,5.656029263545191E8,2375.502979767792,150,56,7,4.904934851038611,0.4148148148148148
90,150,135,0.13855987055016208,54,2,5.656029263545191E8,2252.353717416875,150,56,7,4.906552974015958,0.4148148148148148
91,150,137,0.1394822006472495,54,2,5.752165351088836E8,2252.353717416875,150,56,7,4.914643588902691,0.40875912408759124
92,150,137,0.1400647249190941,54,2,5.752165351088836E8,2263.9151429426133,150,56,7,4.919497957834727,0.40875912408759124
93,150,138,0.14025889967637573,54,2,5.801846968900712E8,2263.9151429426133,150,56,7,4.921116080812073,0.4057971014492754
94,150,141,0.14103559870550192,55,2,5.90714747064369E8,2269.945498781532,150,57,7,4.927588572721459,0.40425531914893614
95,150,143,0.14161812297734652,55,3,5.990858508276097E8,2283.843397079977,150,58,7,4.9324429416535,0.40559440559440557
96,150,144,0.1420064724919096,55,3,5.991947349437857E8,2221.894742474914,150,58,7,4.9356791876081925,0.4027777777777778
97,150,144,0.1422006472491912,55,3,5.991947349437857E8,2146.6189867124276,150,58,7,4.937297310585538,0.4027777777777778
98,151,144,0.14278317152103592,55,3,5.991947349437857E8,2146.6189867124276,151,58,7,4.942151679517575,0.4027777777777778
99,151,145,0.14297734627831757,55,3,6.041308853037308E8,2146.6189867124276,151,58,7,4.943769802494923,0.4
100,151,146,0.14336569579288064,55,3,6.09303718855942E8,2151.3136004205103,151,58,7,4.947006048449617,0.3972602739726027
101,151,147,0.1435598705501621,55,3,6.14261801107991E8,2156.156665383336,151,58,7,4.948624171426959,0.3945578231292517
102,151,147,0.14375404530744373,55,3,6.14261801107991E8,2161.1553361216884,151,58,7,4.950242294404309,0.3945578231292517
103,151,147,0.1437540453074437,55,3,6.14261801107991E8,2161.1553361216884,151,58,7,4.950242294404309,0.3945578231292517
104,151,147,0.14394822006472524,55,3,6.14261801107991E8,2161.1553361216884,151,58,7,4.951860417381653,0.3945578231292517
105,151,147,0.14414239482200686,55,3,6.14261801107991E8,2161.1553361216884,151,58,7,4.9534785403590025,0.3945578231292517
106,152,148,0.1446763754045311,55,3,6.196852204239883E8,2161.1553361216884,152,58,7,4.958332909291042,0.3918918918918919
107,152,149,0.14540453074433685,55,3,6.246666669045061E8,2166.31723440652,152,58,7,4.964805401200427,0.38926174496644295
108,152,149,0.14559870550161846,55,3,6.246666669045061E8,2171.6504880362636,152,58,7,4.966423524177771,0.38926174496644295
109,152,152,0.14579288025889994,55,4,6.353929092956085E8,2171.6504880362636,152,59,7,4.968041647155117,0.3881578947368421
110,152,152,0.14618122977346312,55,4,6.353929092956085E8,2100.662581830118,152,59,7,4.971277893109812,0.3881578947368421
111,152,153,0.14652103559870583,55,4,6.385475095928553E8,2100.662581830118,152,59,7,4.9745141390645,0.38562091503267976
112,152,154,0.14710355987055043,55,4,6.393162835788912E8,2017.4054032483755,152,59,7,4.97936850799654,0.38311688311688313
113,152,154,0.14724919093851163,55,4,6.393162835788912E8,1931.4427313190613,152,59,7,4.980986630973887,0.38311688311688313
114,152,154,0.14744336569579322,55,4,6.393162835788912E8,1931.4427313190613,152,59,7,4.98260475395123,0.38311688311688313
115,153,155,0.14822006472491941,55,4,6.433520331659824E8,1931.4427313190613,153,59,7,4.989077245860616,0.38064516129032255
116,153,157,0.14894822006472522,55,4,6.514299927856201E8,1932.9886622727122,153,59,7,4.995549737770002,0.37579617834394907
117,153,158,0.14953074433656988,55,4,6.525044552266192E8,1936.2525609587783,153,59,7,5.0004041067020415,0.37341772151898733
118,153,158,0.15016181229773493,55,4,6.525044552266192E8,1845,153,59,7,5.006876598611424,0.37341772151898733
119,153,158,0.1510841423948223,55,4,6.525044552266192E8,1845,153,59,7,5.0149672134981556,0.37341772151898733
120,153,158,0.15166666666666695,55,4,6.525044552266192E8,1936.704267482798,153,59,7,5.019821582430197,0.37341772151898733
121,153,158,0.15200647249190966,55,4,6.525044552266192E8,1936.704267482798,153,59,7,5.023057828384891,0.37341772151898733
122,153,158,0.15200647249190977,55,4,6.525044552266192E8,1936.704267482798,153,59,7,5.023057828384892,0.37341772151898733
123,153,158,0.15258899676375434,55,4,6.525044552266192E8,1936.704267482798,153,59,7,5.02791219731693,0.37341772151898733
124,153,158,0.15336569579288054,55,4,6.525044552266192E8,2028.4085349655963,153,59,7,5.034384689226313,0.37341772151898733
125,153,158,0.15389967637540486,55,4,6.525044552266192E8,2028.4085349655963,153,59,7,5.03923905815835,0.37341772151898733
126,153,158,0.15482200647249228,55,4,6.525044552266192E8,2028.4085349655963,153,59,7,5.047329673045082,0.37341772151898733
127,153,158,0.15482200647249222,55,4,6.525044552266192E8,2028.4085349655963,153,59,7,5.047329673045085,0.37341772151898733
128,153,158,0.15559870550161845,55,4,6.525044552266192E8,2028.4085349655963,153,59,7,5.0538021649544715,0.37341772151898733
129,153,159,0.15656957928802623,55,4,6.565298319642584E8,2028.4085349655963,153,59,7,5.0618927798412,0.3710691823899371
130,153,159,0.15695792880258927,55,4,6.565298319642584E8,2031.8920302361614,153,59,7,5.065129025795892,0.3710691823899371
131,153,160,0.15715210355987091,55,4,6.605259091556283E8,2031.8920302361612,153,59,7,5.066747148773236,0.36875
132,153,160,0.1575404530744339,55,4,6.605259091556283E8,2035.2938500215014,153,59,7,5.069983394727932,0.36875
133,153,160,0.15754045307443393,55,4,6.605259091556283E8,2035.2938500215014,153,59,7,5.0699833947279345,0.36875
134,153,160,0.1575404530744339,55,4,6.605259091556283E8,2035.2938500215016,153,59,7,5.069983394727933,0.36875
135,153,160,0.15812297734627861,55,4,6.605259091556283E8,2035.2938500215016,153,59,7,5.074837763659971,0.36875
136,153,160,0.15831715210356023,55,4,6.605259091556283E8,2035.2938500215014,153,59,7,5.076455886637318,0.36875
137,153,160,0.159045307443366,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.0829283785467005,0.36875
138,153,160,0.15962783171521067,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.087782747478737,0.36875
139,153,160,0.1600161812297737,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.091018993433437,0.36875
140,153,160,0.16059870550161842,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.095873362365473,0.36875
141,153,160,0.16079288025889996,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.097491485342823,0.36875
142,153,160,0.16098705501618157,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.0991096083201635,0.36875
143,153,160,0.16118122977346314,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.100727731297512,0.36875
144,153,160,0.16137540453074467,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.102345854274861,0.36875
145,153,160,0.16156957928802615,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.103963977252207,0.36875
146,153,160,0.1617637540453078,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.105582100229549,0.36875
147,153,160,0.16190938511326888,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.1072002232068945,0.36875
148,153,160,0.16190938511326902,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.107200223206896,0.36875
149,153,160,0.16210355987055042,55,4,6.605259091556283E8,2130.440775032252,153,59,7,5.108818346184242,0.36875
150,153,161,0.16210355987055053,55,4,6.645300725923015E8,2130.440775032252,153,59,7,5.108818346184238,0.36645962732919257
151,153,165,0.16307443365695823,56,4,6.817104813162223E8,2136.069715767834,153,60,7,5.116908961070976,0.36363636363636365
152,153,166,0.16365695792880297,56,4,6.857177599740691E8,2160.9956696275517,153,60,7,5.121763330003014,0.3614457831325301
153,153,167,0.1638511326860845,56,4,6.90246638845576E8,2167.446217519472,153,60,7,5.12338145298036,0.3592814371257485
154,153,168,0.16423948220064769,56,4,6.941853501749983E8,2174.6476842470825,153,60,7,5.1266176989350525,0.35714285714285715
155,153,168,0.16462783171521073,56,4,6.941853501749983E8,2069.1035802228303,153,60,7,5.129853944889744,0.35714285714285715
156,153,168,0.16501618122977374,56,4,6.941853501749983E8,2069.1035802228303,153,60,7,5.13309019084444,0.35714285714285715
157,153,168,0.16540453074433695,56,4,6.941853501749983E8,2069.1035802228303,153,60,7,5.136326436799131,0.35714285714285715
158,153,170,0.1659870550161816,56,4,7.032666457885964E8,2069.1035802228303,153,60,7,5.141180805731169,0.35294117647058826
159,153,170,0.16637540453074473,56,4,7.032666457885964E8,2079.7985381561384,153,60,7,5.144417051685861,0.35294117647058826
160,153,171,0.16715210355987087,56,4,7.042231451362944E8,2079.7985381561384,153,60,7,5.150889543595243,0.3508771929824561
161,153,171,0.16734627831715237,56,4,7.042231451362944E8,2080.924447003123,153,60,7,5.152507666572595,0.3508771929824561
162,153,172,0.16773462783171547,56,4,7.076479059540626E8,2080.924447003123,153,60,7,5.155743912527283,0.3488372093023256
163,154,172,0.16812297734627857,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.158980158481979,0.3488372093023256
164,154,172,0.16851132686084178,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.1622164044366725,0.3488372093023256
165,154,172,0.16870550161812328,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.163834527414017,0.3488372093023256
166,154,172,0.1690938511326865,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.167070773368706,0.3488372093023256
167,154,172,0.16928802588996797,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.168688896346059,0.3488372093023256
168,154,172,0.16948220064724956,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.1703070193234035,0.3488372093023256
169,154,172,0.16967637540453107,56,4,7.076479059540626E8,2084.8607284936215,154,60,7,5.171925142300747,0.3488372093023256
170,154,173,0.17006472491909425,56,4,7.122231328227419E8,2084.8607284936215,154,60,7,5.175161388255438,0.3468208092485549
171,154,173,0.1702588996763757,56,4,7.122231328227419E8,2090.8536799963413,154,60,7,5.176779511232787,0.3468208092485549
