tick,total-developed,total-transfers,mean-density,green-areas-protected,heritage-areas-protected,total-incentives-paid,tdr-price,developed-count,conserved-count,west-developed-count,mean-land-value-receiving,tdr-efficiency-ratio
0,29,0,0.004784053156146179,0,0,0,2100,29,0,0,3.764732803926258,0
1,45,0,0.008970099667774085,0,0,0,2100,45,0,0,3.804599913560811,0
2,65,0,0.013305647840531558,0,0,0,2100,65,0,1,3.8444670231953633,0
3,78,0,0.016744186046511615,0,0,0,2100,78,0,1,3.8776896145574886,0
4,88,0,0.02023255813953486,0,0,0,2100,88,0,1,3.9109122059196157,0
5,98,0,0.024584717607973396,0,0,0,2100,98,0,2,3.950779315554167,0
6,106,0,0.0295348837209302,0,0,0,2100,106,0,3,3.9956298138930384,0
7,112,0,0.034368770764119594,0,0,0,2100,112,0,3,4.0388191826638,0
8,119,0,0.0388205980066445,0,0,0,2100,119,0,5,4.078686292298353,0
9,124,0,0.042873754152823906,0,0,0,2125.623427133379,124,0,6,4.115231142796688,0
10,128,5,0.04740863787375414,5,0,2.555277904083734E7,2151.2468542667584,128,5,6,4.155098252431242,1
11,133,10,0.05074750830564782,10,0,5.281486220344563E7,2152.4467337859983,133,10,6,4.184998584657156,1
12,134,14,0.05393687707641196,14,0,7.13562610223488E7,2153.704147686406,134,14,6,4.211576657746857,1
13,136,14,0.057990033222591365,14,0,7.13562610223488E7,2100,136,14,7,4.248121508245199,1
14,138,14,0.06219269102990033,14,0,7.13562610223488E7,2100,138,14,8,4.284666358743539,1
15,138,15,0.06637873754152826,15,0,7.579562801483068E7,2127.2797807640004,138,15,8,4.321211209241876,1
16,138,18,0.07001661129568112,18,0,8.985183156344414E7,2154.8266434589987,138,18,8,4.352772671035895,1
17,138,27,0.07370431893687711,27,0,1.3486673732408923E8,2211.2876244828867,138,27,8,4.384334132829918,1
18,138,34,0.07684385382059807,34,0,1.6515672421336877E8,2245.6207860590825,138,34,8,4.410912205919616,1
19,139,45,0.08003322259136224,45,0,2.1082754851527724E8,2250.8769971962774,139,45,8,4.4374902790093165,1
20,140,49,0.08536544850498345,48,0,2.222549651940433E8,2163.74454571472,140,48,8,4.482340777348188,0.9795918367346939
21,140,59,0.08930232558139545,54,0,2.6175717979719478E8,2197.3339428124314,140,54,8,4.515563368710316,0.9152542372881356
22,141,64,0.09299003322259146,55,0,2.831126120820759E8,2203.2235003907385,141,55,8,4.547124830504337,0.859375
23,141,74,0.09697674418604664,57,0,3.2621699404589444E8,2277.4919471009102,141,57,8,4.58034742186646,0.7702702702702703
24,141,82,0.10011627906976754,57,0,3.611301547001566E8,2289.5046428296596,141,57,8,4.606925494956163,0.6951219512195121
25,141,88,0.10385382059800673,57,0,3.829114485589792E8,2299.8583995311187,141,57,8,4.638486956750181,0.6477272727272727
26,141,94,0.10764119601328917,57,0,4.069710182091961E8,2224.047571307659,141,57,8,4.670048418544198,0.6063829787234043
27,141,96,0.11043189368770784,57,0,4.128526473727478E8,2186.155368701031,141,57,8,4.693304232497691,0.59375
28,141,96,0.11441860465116299,57,0,4.128526473727478E8,2143.5016933301513,141,57,8,4.726526823859816,0.59375
29,141,97,0.11681063122923602,57,0,4.175593751847333E8,2143.5016933301513,141,57,8,4.746460378677091,0.5876288659793815
30,141,97,0.11835548172757501,57,0,4.175593751847333E8,2143.8422670544905,141,57,8,4.759749415221939,0.5876288659793815
31,141,97,0.11975083056478418,57,0,4.175593751847333E8,2143.8422670544905,141,57,8,4.771377322198686,0.5876288659793815
32,141,99,0.12074750830564802,58,0,4.2539860241450137E8,2143.8422670544905,141,58,8,4.779682970039218,0.5858585858585859
33,142,99,0.12229235880398691,58,0,4.2539860241450137E8,2189.0793340926693,142,58,8,4.792972006584069,0.5858585858585859
34,143,100,0.12343853820598029,59,0,4.2907192846306205E8,2233.6190011390045,143,59,8,4.8029387839927065,0.59
35,144,102,0.1251827242524919,60,0,4.364221040702353E8,2234.6902617484075,144,60,8,4.8178889501056625,0.5882352941176471
36,146,105,0.1262292358803988,60,0,4.460621703505851E8,2236.8851542792827,146,60,8,4.827855727514301,0.5714285714285714
37,147,106,0.12797342192691047,60,0,4.494421755705863E8,2240.3149824983875,147,60,8,4.842805893627256,0.5660377358490566
38,147,108,0.1289700996677742,61,0,4.5421796987051904E8,2241.496775208924,147,61,8,4.851111541467789,0.5648148148148148
39,147,109,0.12976744186046543,62,0,4.568964880438101E8,2195.5629382236752,147,62,8,4.857756059740217,0.5688073394495413
40,147,109,0.13136212624584742,62,0,4.568964880438101E8,2292.77067394787,147,62,8,4.8710450962850675,0.5688073394495413
41,147,112,0.1329568106312295,63,0,4.652878137632086E8,2292.77067394787,147,63,8,4.884334132829916,0.5625
42,147,116,0.1339534883720933,63,0,4.7733056898367435E8,2297.8794262274614,147,63,8,4.892639780670448,0.5431034482758621
43,147,118,0.13495016611295704,63,0,4.831213380086232E8,2305.127740438406,147,63,8,4.90094542851098,0.5338983050847458
44,147,119,0.13594684385382094,63,0,4.862715459794807E8,2308.9547416899004,147,63,8,4.909251076351511,0.5294117647058824
45,147,122,0.13714285714285726,63,1,4.9446898243837196E8,2363.652869849663,147,64,8,4.91921785376015,0.5245901639344263
46,147,122,0.1383388704318939,63,1,4.9446898243837196E8,2261.9372303513996,147,64,8,4.929184631168788,0.5245901639344263
47,147,123,0.1395348837209304,63,1,4.9837146033057415E8,2261.9372303513996,147,64,8,4.939151408577426,0.5203252032520326
48,147,128,0.14172757475083078,65,1,5.123981826318417E8,2372.522258908087,147,66,8,4.957423833826597,0.515625
49,147,130,0.14272425249169474,65,1,5.178917320256476E8,2443.0535198597418,147,66,8,4.965729481667127,0.5076923076923077
50,147,132,0.14372093023255836,65,3,5.239231956769967E8,2507.7221703783794,147,68,8,4.974035129507659,0.5151515151515151
